time,distance,spot,cycle,rgt,dh_fit_dy,pflags,h_sigma,w_surface_window_final,gt,n_fit_photons,h_mean,dh_fit_dx,rms_misfit,segment_id,geometry
2022-03-04 02:48:04.169655552,12258162.737537626,5,14,1097,0.0,0,0.010542055235366752,3.0,50,188,35.91081811689493,-0.002352487467239099,0.14451914095649948,611982,POINT (-148.69518816953945 70.04848061806648)
2022-03-04 02:48:04.169838080,12255711.124138797,6,14,1097,0.0,0,0.015050030007355272,3.0,60,61,32.46271853378265,0.0055367843098257565,0.11754224956526071,611859,POINT (-148.68962889568306 70.07038705084511)
2022-03-04 02:48:04.170205696,12258052.658785729,3,14,1097,0.0,0,0.02154528061459639,3.0,30,132,35.11441228010051,0.05587597668767463,0.24601696191273795,611976,POINT (-148.61031837818877 70.04587068600264)
2022-03-04 02:48:04.170698496,12255601.058598608,4,14,1097,0.0,0,0.022259333744697712,3.0,40,56,30.70337265112612,0.0035117026908701014,0.16520999287272448,611854,POINT (-148.60469318625326 70.06777670161958)
2022-03-04 02:48:04.171060992,12258172.737537626,5,14,1097,0.0,0,0.01095507148623038,3.0,50,199,35.89877201207121,0.0013130073532843817,0.15451842759409012,611982,POINT (-148.69521858460314 70.04839158965859)
2022-03-04 02:48:04.171256064,12255721.137247257,6,14,1097,0.0,0,0.015696414438811045,3.0,60,58,32.483572166930465,-0.003088068532298332,0.11904325163465668,611860,POINT (-148.68966155182326 70.07029799762961)
2022-03-04 02:48:04.171615744,12258062.671910692,3,14,1097,0.0,0,0.030085647076515322,3.0,30,102,35.89404381514787,0.09444432411887063,0.30177178127973336,611977,POINT (-148.6103512006774 70.04578163529011)
2022-03-04 02:48:04.172106496,12255611.058598608,4,14,1097,0.0,0,0.021387349902637562,3.0,40,44,30.673563167746572,-0.006828579417508321,0.14182856036558925,611854,POINT (-148.60472589362664 70.06768776347417)
2022-03-04 02:48:04.172468224,12258182.750663437,5,14,1097,0.0,0,0.009603212213291808,3.0,50,210,35.89207741538406,1.2966557315938703e-06,0.13915817505999034,611983,POINT (-148.695249230446 70.04830245207746)
2022-03-04 02:48:04.172674304,12255731.137247257,6,14,1097,0.0,0,0.019478227729819067,3.0,60,50,32.493174600593676,0.002594021162578326,0.1369912966095968,611860,POINT (-148.68969412816017 70.07020905925368)
2022-03-04 02:48:04.173022208,12258072.671910692,3,14,1097,0.0,0,0.036886034839265065,3.0,30,76,36.613432412239966,0.053142354280811745,0.3138781089260763,611977,POINT (-148.6103839983182 70.04569270208238)
2022-03-04 02:48:04.173514752,12255621.071706364,4,14,1097,0.0,0,0.027231960453375777,3.0,40,39,30.671492440934482,0.002266653862457609,0.16846057620094532,611855,POINT (-148.60475866144265 70.06759870950498)
2022-03-04 02:48:04.173876480,12258192.750663437,5,14,1097,0.0,0,0.008758139719192414,3.0,50,215,35.88418581684512,-0.0003546330794028154,0.12837751191393926,611983,POINT (-148.6952800499999 70.04821344051834)
2022-03-04 02:48:04.174093312,12255741.150355859,6,14,1097,0.0,0,0.016296625193943304,3.0,60,50,32.54367980542987,0.004163872145529277,0.11510234980396289,611861,POINT (-148.6897266824244 70.07012000161275)
2022-03-04 02:48:04.174432256,12258082.685035797,3,14,1097,0.0,0,0.02487301544778313,3.0,30,72,36.74546440633092,-0.021747599437488743,0.2100187621784381,611978,POINT (-148.61041686441038 70.04560365323634)
2022-03-04 02:48:04.174920448,12255631.071706364,4,14,1097,0.0,0,0.022930933456696896,3.0,40,42,30.744290072203807,0.005000549789024797,0.1485797380856059,611855,POINT (-148.60479139989383 70.06750977268418)
2022-03-04 02:48:04.175285760,12258202.763789387,5,14,1097,0.0,0,0.009689723319571087,3.0,50,203,35.88975303420401,0.0019797478830426763,0.13656501742441612,611984,POINT (-148.69531115814627 70.04812432359553)
2022-03-04 02:48:04.175511296,12255751.150355859,6,14,1097,0.0,0,0.015859071205525495,3.0,60,54,32.57706384250417,-0.00102480344668437,0.11652790259056235,611861,POINT (-148.68975913323212 70.07003105797216)
2022-03-04 02:48:04.175839232,12258092.685035797,3,14,1097,0.0,0,0.023584599198373097,3.0,30,94,36.272891044469624,-0.06858820381277834,0.22750225852084902,611978,POINT (-148.61044971224862 70.04551472220285)
2022-03-04 02:48:04.176326400,12255641.08481426,4,14,1097,0.0,0,0.024119073665167207,3.0,40,49,30.796665474563113,0.003372409591410468,0.1686297154278151,611856,POINT (-148.60482419071502 70.06742071970157)
2022-03-04 02:48:04.176690944,12258212.763789387,5,14,1097,0.0,0,0.00931396230859583,3.0,50,206,35.93368614212004,0.006081815558686113,0.1336634855697078,611984,POINT (-148.6953424956452 70.04803533357533)
2022-03-04 02:48:04.176930048,12255761.163464602,6,14,1097,0.0,0,0.018421944435222555,3.0,60,56,32.60389187127251,0.0014121749676191929,0.1377375058556955,611862,POINT (-148.68979156205447 70.0699419953791)
2022-03-04 02:48:04.177247232,12258102.698161043,3,14,1097,0.0,0,0.021939199300512677,3.0,30,131,35.61219803699519,-0.05564713812165638,0.2448790053603353,611979,POINT (-148.61048257953212 70.04542567343034)
2022-03-04 02:48:04.177730560,12255651.08481426,4,14,1097,0.0,0,0.025905846222036264,3.0,40,44,30.828726904369447,0.001560807039385785,0.17107222864713367,611856,POINT (-148.6048569402226 70.06733178337561)
2022-03-04 02:48:04.178098944,12258222.77691548,5,14,1097,0.0,0,0.00883420733572905,3.0,50,218,35.97415347233548,0.0008722972955583948,0.13042128311797127,611985,POINT (-148.6953739258776 70.04794622912175)
2022-03-04 02:48:04.178348288,12255771.163464602,6,14,1097,0.0,0,0.017989235153033932,3.0,60,57,32.582115072659235,-0.007080533893835807,0.13580058435899742,611862,POINT (-148.68982392602112 70.06985304809993)
2022-03-04 02:48:04.178655744,12258112.698161043,3,14,1097,0.0,0,0.017784837211662408,3.0,30,162,35.10547379000488,-0.044910261476959146,0.2262072293057342,611979,POINT (-148.61051540313235 70.04533674136435)
2022-03-04 02:48:04.179135488,12255661.097922297,4,14,1097,0.0,0,0.02561412949455937,3.0,40,35,30.833072302947276,-0.0013955147855234495,0.1502655431876767,611857,POINT (-148.6048897375059 70.06724273067833)
2022-03-04 02:48:04.179503360,12258232.77691548,5,14,1097,0.0,0,0.00835414512584296,3.0,50,212,35.995275964561124,0.002330295114271752,0.1214480864370544,611985,POINT (-148.69540590626158 70.04785726701694)
2022-03-04 02:48:04.179766272,12255781.176573485,6,14,1097,0.0,0,0.015552787321993713,3.0,60,54,32.572472692882926,0.007146805598155491,0.11426615107386032,611863,POINT (-148.68985612937922 70.06976397532348)
2022-03-04 02:48:04.180065536,12258122.71128643,3,14,1097,0.0,0,0.01641989125842099,3.0,30,154,34.70216331935921,-0.03514078507533289,0.2034573514583742,611980,POINT (-148.61054844975138 70.04524770026795)
2022-03-04 02:48:04.180536576,12255671.097922297,4,14,1097,0.0,0,0.025323502961479883,3.0,40,45,30.764723535291086,-0.01482598127023007,0.16686086133030806,611857,POINT (-148.60492250243166 70.06715379501303)
2022-03-04 02:48:04.180911616,12258242.790041713,5,14,1097,0.0,0,0.009082347772681491,3.0,50,198,35.999649583853014,-0.0030246425712477615,0.12779615495244293,611986,POINT (-148.69543881969935 70.04776822528117)
2022-03-04 02:48:04.181180928,12255791.176573485,6,14,1097,0.0,0,0.012574147057103302,3.0,60,53,32.639008950282935,0.007118362101042653,0.09143532378203256,611863,POINT (-148.68988801522335 70.06967500827112)
2022-03-04 02:48:04.181477376,12258132.71128643,3,14,1097,0.0,0,0.015095295845526865,3.0,30,163,34.44941440009412,-0.015390817239369288,0.1920733344930643,611980,POINT (-148.6105815705635 70.04515878090052)
2022-03-04 02:48:04.181939456,12255681.111030476,4,14,1097,0.0,0,0.02568171022815688,3.0,40,56,30.622006246628366,-0.012971647903338168,0.19035045896812355,611858,POINT (-148.60495530894084 70.06706474272266)
2022-03-04 02:48:04.182314752,12258252.790041713,5,14,1097,0.0,0,0.010176523533118148,3.0,50,190,35.988009632727895,-4.4825745172565795e-05,0.1401612792034017,611986,POINT (-148.6954719753067 70.04767931289001)
2022-03-04 02:48:04.182597376,12255801.18968251,6,14,1097,0.0,0,0.014349733328734545,3.0,60,47,32.68643817422025,0.0049919254234022156,0.09730321429006393,611864,POINT (-148.689919870345 70.06958592116416)
2022-03-04 02:48:04.182887936,12258142.724411957,3,14,1097,0.0,0,0.013238581824350785,3.0,30,178,34.32893224915852,-0.011402640835688845,0.17641159556534033,611981,POINT (-148.6106147090097 70.04506974371625)
2022-03-04 02:48:04.183340032,12255691.111030476,4,14,1097,0.0,0,0.026163470064858894,3.0,40,56,30.49609274386559,-0.014256710822677529,0.19439804523152224,611858,POINT (-148.6049880604337 70.06697580649497)
2022-03-04 02:48:04.183721984,12258262.803168088,5,14,1097,0.0,0,0.009944113150249083,3.0,50,209,35.99672775301169,0.0016663448880366609,0.14322701977091204,611987,POINT (-148.69550538772148 70.04759029211142)
2022-03-04 02:48:04.184011520,12255811.18968251,6,14,1097,0.0,0,0.01778714182691855,3.0,60,41,32.7310908142027,0.00675942257167325,0.11379048516624794,611864,POINT (-148.68995161628314 70.069496947811)
2022-03-04 02:48:04.184299008,12258152.724411957,3,14,1097,0.0,0,0.011862996945485215,3.0,30,173,34.23604970676985,-0.009052043343609165,0.15575699703005846,611981,POINT (-148.61064776683847 70.04498082166901)
2022-03-04 02:48:04.184741888,12255701.124138797,4,14,1097,0.0,0,0.022196457431218716,3.0,40,51,30.35865109552807,-0.01898518823314596,0.1544334742235123,611859,POINT (-148.60502083979662 70.06688675305138)
2022-03-04 02:48:04.185125632,12258272.803168088,5,14,1097,0.0,0,0.010038767844404326,3.0,50,211,36.012731025240846,0.002249073714842373,0.14581901827109653,611987,POINT (-148.69553894004002 70.04750139615406)
2022-03-04 02:48:04.185425664,12255821.202791676,6,14,1097,0.0,0,0.01835991906375048,3.0,60,41,32.732052130006124,-0.000831468475286166,0.11693308565461906,611865,POINT (-148.689983356302 70.06940785620425)
2022-03-04 02:48:04.185710336,12258162.737537626,3,14,1097,0.0,0,0.010943434666677007,3.0,30,163,34.167949073622104,-0.0031922572587592423,0.13971626407406929,611982,POINT (-148.61068081728288 70.04489178074925)
2022-03-04 02:48:04.186142464,12255711.124138797,4,14,1097,0.0,0,0.020973899894035038,3.0,40,44,30.24817936278001,-0.008549114133035276,0.1389196639040015,611859,POINT (-148.60505355850933 70.06679781542918)
2022-03-04 02:48:04.186532864,12258282.816294603,5,14,1097,0.0,0,0.009952856282089839,3.0,50,198,36.021298671677044,-9.539317566431937e-05,0.1397968030052474,611988,POINT (-148.6955726829815 70.04741238981947)
2022-03-04 02:48:04.186837504,12255831.202791676,6,14,1097,0.0,0,0.01418854668940731,3.0,60,48,32.707294721578165,0.00248840911651583,0.09746325687320967,611865,POINT (-148.69001501366438 70.0693188790188)
2022-03-04 02:48:04.187120896,12258172.737537626,3,14,1097,0.0,0,0.011427084951205382,3.0,30,149,34.15290637124486,0.002816466961698737,0.13943148748577047,611982,POINT (-148.61071375658548 70.04480285364184)
2022-03-04 02:48:04.187544320,12255721.137247257,4,14,1097,0.0,0,0.023793652964226808,3.0,40,47,30.220388550425028,0.002840097667640132,0.1629805201732449,611860,POINT (-148.60508629858762 70.06670876032561)
2022-03-04 02:48:04.187937280,12258292.816294603,5,14,1097,0.0,0,0.008923399628830654,3.0,50,205,36.015024873192324,-0.0001410660317444449,0.12760176236529605,611988,POINT (-148.69560649658933 70.04732350509269)
2022-03-04 02:48:04.188251136,12255841.215900982,6,14,1097,0.0,0,0.016851133146547577,3.0,60,53,32.75516644648229,0.009381904061904355,0.12257401612345721,611866,POINT (-148.69004666480907 70.06922978315693)
2022-03-04 02:48:04.188531712,12258182.750663437,3,14,1097,0.0,0,0.010644011481701071,3.0,30,155,34.17964741930282,0.005061640660594709,0.13204349025752551,611983,POINT (-148.6107466643263 70.04471380662869)
2022-03-04 02:48:04.188945152,12255731.137247257,4,14,1097,0.0,0,0.0219415348524991,3.0,40,46,30.29312637335486,0.012190866990897768,0.14748717139247114,611860,POINT (-148.60511897100747 70.06661982074006)
2022-03-04 02:48:04.189344512,12258302.82942126,5,14,1097,0.0,0,0.008450419743392104,3.0,50,201,36.00432787871087,-0.00021665969619252424,0.11972058190225704,611989,POINT (-148.69564043044963 70.04723450646044)
2022-03-04 02:48:04.189661440,12255851.215900982,6,14,1097,0.0,0,0.01638697045016112,3.0,60,62,32.79103103186091,-0.0017126849364135011,0.12756625994830456,611866,POINT (-148.69007825454986 70.06914080340677)
2022-03-04 02:48:04.189941248,12258192.750663437,3,14,1097,0.0,0,0.010095508232716438,3.0,30,170,34.20426872975627,0.0020871951126230793,0.13160681184412087,611983,POINT (-148.61077943982232 70.04462487254257)
2022-03-04 02:48:04.190348544,12255741.150355859,4,14,1097,0.0,0,0.01845079472117826,3.0,40,43,30.404644118508354,0.00859572455702659,0.12091071354438386,611861,POINT (-148.60515166395794 70.06653076362568)
2022-03-04 02:48:04.190751488,12258312.82942126,5,14,1097,0.0,0,0.009632819810285066,3.0,50,200,36.020939868162266,0.004072615457110332,0.1361512567556047,611989,POINT (-148.69567434967513 70.04714562617394)
2022-03-04 02:48:04.191072512,12255861.22901043,6,14,1097,0.0,0,0.01741101423362367,3.0,60,62,32.768715540450664,-0.002497881610492925,0.13493929888760636,611867,POINT (-148.69010988879077 70.06905170697175)
2022-03-04 02:48:04.191351040,12258202.763789387,3,14,1097,0.0,0,0.011915741890724616,3.0,30,164,34.23202554166154,0.005434167280290255,0.15253517297586652,611984,POINT (-148.6108121614845 70.04453581759444)
2022-03-04 02:48:04.191750656,12255751.150355859,4,14,1097,0.0,0,0.023339871744173114,3.0,40,49,30.451737817878033,-0.0014659479172685174,0.16292209984867867,611861,POINT (-148.60518429210623 70.0664418221684)
2022-03-04 02:48:04.192158464,12258322.842548057,5,14,1097,0.0,0,0.009811478858133703,3.0,50,198,36.028407880566995,-0.0019812923278105694,0.13765241225894587,611990,POINT (-148.69570831651976 70.04705662878979)
2022-03-04 02:48:04.192481280,12255871.22901043,6,14,1097,0.0,0,0.02175164278521205,3.0,60,56,32.77174868006919,0.007034703996556222,0.16249270808737423,611867,POINT (-148.69014147943824 70.06896272732719)
2022-03-04 02:48:04.192760064,12258212.763789387,3,14,1097,0.0,0,0.012187530873081076,3.0,30,158,34.25803133048168,0.0022565757058053168,0.15223894407747848,611984,POINT (-148.61084474343562 70.04444687524438)
2022-03-04 02:48:04.193155328,12255761.163464602,4,14,1097,0.0,0,0.024273368241798567,3.0,40,53,30.428753770803866,-0.003732272646848671,0.1765371433325904,611862,POINT (-148.60521694157993 70.06635276320849)
2022-03-04 02:48:04.193566208,12258332.842548057,5,14,1097,0.0,0,0.009510959604457452,3.0,50,181,36.01031044261588,-0.0001469186729797032,0.1278869274917694,611990,POINT (-148.69574221140456 70.0469677473475)
2022-03-04 02:48:04.193891328,12255881.242120018,6,14,1097,0.0,0,0.019398304037948674,3.0,60,56,32.78880526335823,0.0005976107697474918,0.14315555076975384,611868,POINT (-148.69017312398407 70.06887363159399)
2022-03-04 02:48:04.194168064,12258222.77691548,3,14,1097,0.0,0,0.009569320877536314,3.0,30,164,34.26524412897568,0.00012952745631791403,0.12242601142488445,611985,POINT (-148.61087725933132 70.04435781151075)
2022-03-04 02:48:04.194558464,12255771.163464602,4,14,1097,0.0,0,0.01841245188476613,3.0,40,50,30.37931620861713,-0.008313061346001047,0.1300258083295457,611862,POINT (-148.60524952792954 70.06626381997557)
2022-03-04 02:48:04.194977536,12258342.855674997,5,14,1097,0.0,0,0.009605553243138339,3.0,50,195,36.02033471366601,0.003966329365684032,0.13378057919368094,611991,POINT (-148.69577607996877 70.04687874692334)
2022-03-04 02:48:04.195298816,12255891.242120018,6,14,1097,0.0,0,0.016234003219027397,3.0,60,43,32.810358661389934,0.002185988771785097,0.10522043648189557,611868,POINT (-148.69020475431105 70.0687846534393)
2022-03-04 02:48:04.195577088,12258232.77691548,3,14,1097,0.0,0,0.009436167006036838,3.0,30,165,34.282314209815084,0.00283113359300041,0.1210114324025315,611985,POINT (-148.61090961717724 70.04426885961018)
2022-03-04 02:48:04.195965440,12255781.176573485,4,14,1097,0.0,0,0.020867101692193885,3.0,40,44,30.31670514573005,-0.0048211730161883196,0.13840743319425947,611863,POINT (-148.60528213689372 70.06617475928655)
2022-03-04 02:48:04.196385792,12258352.855674997,5,14,1097,0.0,0,0.009265678077936292,3.0,50,197,36.028078487453975,0.0008330645173806515,0.12994264294548963,611991,POINT (-148.69580981120887 70.04678985824819)
2022-03-04 02:48:04.196707584,12255901.255229749,6,14,1097,0.0,0,0.020024610228781912,3.0,60,39,32.83483121441798,0.0014560332945503854,0.12460189384352564,611869,POINT (-148.69023646064386 70.06869555991439)
2022-03-04 02:48:04.196985344,12258242.790041713,3,14,1097,0.0,0,0.010691285426036503,3.0,30,186,34.29785939229138,0.002456767662902637,0.145117166613321,611986,POINT (-148.61094194177352 70.04417978771376)
2022-03-04 02:48:04.197370880,12255791.176573485,4,14,1097,0.0,0,0.025691460334881105,3.0,40,41,30.291220179765613,0.006512185951055696,0.16350697213879153,611863,POINT (-148.60531470140018 70.06608581513231)
2022-03-04 02:48:04.197796096,12258362.868802076,5,14,1097,0.0,0,0.008534166722917895,3.0,50,198,36.026675487732696,0.001440473646844295,0.1192479933328807,611992,POINT (-148.69584362486947 70.04670085474457)
2022-03-04 02:48:04.198114048,12255911.255229749,6,14,1097,0.0,0,0.019255042655306503,3.0,60,48,32.836786032973365,0.0012672024899619877,0.13263164852556067,611869,POINT (-148.69026815781868 70.06860658463158)
2022-03-04 02:48:04.198391808,12258252.790041713,3,14,1097,0.0,0,0.01051561691417493,3.0,30,190,34.31415796078469,0.0026532685099330657,0.14478062847754564,611986,POINT (-148.61097418343388 70.04409083086152)
2022-03-04 02:48:04.198779136,12255801.18968251,4,14,1097,0.0,0,0.021210404619333507,3.0,40,41,30.32566644031729,0.0038436250955983524,0.13529240821773045,611864,POINT (-148.6053472914992 70.06599675365393)
2022-03-04 02:48:04.199206144,12258372.868802076,5,14,1097,0.0,0,0.009743786992530996,3.0,50,212,36.02375177071166,-0.000713199032774556,0.14182498385978543,611992,POINT (-148.69587709013405 70.04661195529273)
2022-03-04 02:48:04.199522560,12255921.268339619,6,14,1097,0.0,0,0.01813681010780448,3.0,60,49,32.87997808686901,0.006577948674443149,0.12664549176108073,611870,POINT (-148.6902999772086 70.068517495834)
2022-03-04 02:48:04.199798784,12258262.803168088,3,14,1097,0.0,0,0.01008971926022546,3.0,30,167,34.34175011587312,0.004122000630269382,0.13038671225280693,611987,POINT (-148.61100616031393 70.04400174412999)
2022-03-04 02:48:04.200187904,12255811.18968251,4,14,1097,0.0,0,0.014038282749872845,3.0,40,46,30.334595434673364,-0.0002332370758734401,0.09508759302416274,611864,POINT (-148.60537976985637 70.06590780582579)
2022-03-04 02:48:04.200621312,12258382.881929297,5,14,1097,0.0,0,0.010262195264131885,3.0,50,193,36.03832666299685,0.003967845925032511,0.14255404048964196,611993,POINT (-148.69591002886273 70.0465229146368)
2022-03-04 02:48:04.200925696,12255931.268339619,6,14,1097,0.0,0,0.01987175690405351,3.0,60,49,32.87905451446673,-0.004779521749647851,0.1387062082726828,611870,POINT (-148.69033188865995 70.06842852967254)
2022-03-04 02:48:04.201199104,12258272.803168088,3,14,1097,0.0,0,0.009763828616262545,3.0,30,157,34.40174546475055,0.009188162006537506,0.1223267039356738,611987,POINT (-148.61103774456194 70.0439127592001)
2022-03-04 02:48:04.201601024,12255821.202791676,4,14,1097,0.0,0,0.017734653748706253,3.0,40,47,30.312022061406044,-0.003983857473957925,0.12071338005351266,611865,POINT (-148.60541225838642 70.06581874002224)
2022-03-04 02:48:04.202034944,12258392.881929297,5,14,1097,0.0,0,0.009137930973334514,3.0,50,190,36.06605125163515,-0.0009203522110969613,0.12542053885292034,611993,POINT (-148.69594266914564 70.04643398063902)
2022-03-04 02:48:04.202330368,12255941.28144963,6,14,1097,0.0,0,0.016960928459949762,3.0,60,55,32.85169114484614,0.002694199810913681,0.12564952647300537,611871,POINT (-148.69036391879905 70.06833944998154)
2022-03-04 02:48:04.202601728,12258282.816294603,3,14,1097,0.0,0,0.009962261123888455,3.0,30,160,34.48361292993928,0.006094924593386435,0.12561666520462528,611988,POINT (-148.61106930837352 70.04382365483426)
2022-03-04 02:48:04.203013120,12255831.202791676,4,14,1097,0.0,0,0.020297075751985454,3.0,40,44,30.27414163465909,-0.006854398576882791,0.13446031931137276,611865,POINT (-148.6054447103248 70.06572979107726)
2022-03-04 02:48:04.203451136,12258402.89505666,5,14,1097,0.0,0,0.00959507897070343,3.0,50,201,36.0699925566442,0.0011278914293729456,0.1360182338519917,611994,POINT (-148.69597523299677 70.04634492418472)
2022-03-04 02:48:04.203734784,12255951.28144963,6,14,1097,0.0,0,0.0181075349233115,3.0,60,48,32.911455381268354,0.010800586569603813,0.12482399232012166,611871,POINT (-148.69039595780689 70.06825048935796)
2022-03-04 02:48:04.204003072,12258292.816294603,3,14,1097,0.0,0,0.010507334822485037,3.0,30,162,34.511591076154346,-0.002282267618076908,0.13345051546719924,611988,POINT (-148.6111007943297 70.04373466571758)
2022-03-04 02:48:04.204427264,12255841.215900982,4,14,1097,0.0,0,0.021272300833775015,3.0,40,48,30.25982715215052,0.0017541974501540743,0.14708614873923495,611866,POINT (-148.60547721806023 70.06564072609444)
2022-03-04 02:48:04.204865536,12258412.89505666,5,14,1097,0.0,0,0.00964901987013194,3.0,50,207,36.05917816778769,-0.0030493205352947208,0.13882025394759437,611994,POINT (-148.69600763943086 70.04625597978814)
2022-03-04 02:48:04.205140480,12255961.294559784,6,14,1097,0.0,0,0.024969116528256126,3.0,60,43,32.955344016163984,0.0022615368281952443,0.16352222826034665,611872,POINT (-148.69042812022042 70.06816141541564)
2022-03-04 02:48:04.205405696,12258302.82942126,3,14,1097,0.0,0,0.010753640017002401,3.0,30,165,34.51570987529316,0.002285965735081317,0.13735761231533034,611989,POINT (-148.61113230763385 70.04364555920458)
2022-03-04 02:48:04.205840384,12255851.215900982,4,14,1097,0.0,0,0.022443723654188997,3.0,40,46,30.267908996553082,0.0013277280177163447,0.15122779022754054,611866,POINT (-148.60550970386151 70.06555177860659)
2022-03-04 02:48:04.206280704,12258422.908184163,5,14,1097,0.0,0,0.009830243751156984,3.0,50,220,36.037453014497295,-0.00027145105938279455,0.14578863575765538,611995,POINT (-148.6960399949709 70.04616691508906)
2022-03-04 02:48:04.206545664,12255971.294559784,6,14,1097,0.0,0,0.02249514334925131,3.0,60,52,32.950190424116784,1.5731313525158193e-05,0.16197007367527974,611872,POINT (-148.69046032435304 70.06807246132973)
2022-03-04 02:48:04.206809088,12258312.82942126,3,14,1097,0.0,0,0.009141235553021649,3.0,30,178,34.553404227814625,0.003543224483886451,0.12158922615733359,611989,POINT (-148.611163788488 70.04355656987885)
2022-03-04 02:48:04.207256576,12255861.22901043,4,14,1097,0.0,0,0.022874049225721463,3.0,40,48,30.30347613172884,0.004552490567552735,0.15833773993906972,611867,POINT (-148.6055422636856 70.06546271586339)
2022-03-04 02:48:04.207696640,12258432.908184163,5,14,1097,0.0,0,0.010280033987863185,3.0,50,213,36.01349282506679,-0.0016244372171206533,0.1499477028139779,611995,POINT (-148.69607222838593 70.0460779634467)
2022-03-04 02:48:04.207951616,12255981.307670077,6,14,1097,0.0,0,0.016774369619339726,3.0,60,59,32.96384158093858,0.0007891315102544834,0.12879892933555992,611873,POINT (-148.69049264583282 70.06798339419574)
2022-03-04 02:48:04.208214528,12258322.842548057,3,14,1097,0.0,0,0.009658100681151393,3.0,30,170,34.586420519691785,0.002242461696984579,0.1259160511689408,611990,POINT (-148.611195341518 70.04346746507292)
2022-03-04 02:48:04.208670976,12255871.22901043,4,14,1097,0.0,0,0.01922235258287071,3.0,40,55,30.359147724374427,0.002027740170490994,0.14251734118806686,611867,POINT (-148.60557481641692 70.06537377123706)
2022-03-04 02:48:04.209113344,12258442.921311807,5,14,1097,0.0,0,0.009283118966004594,3.0,50,206,35.99974849129126,-0.00011054505065874755,0.13291202392958162,611996,POINT (-148.69610443998084 70.04598889215939)
2022-03-04 02:48:04.209357568,12255991.307670077,6,14,1097,0.0,0,0.014678682977056205,3.0,60,47,32.974999661146,-0.0008044753319444051,0.09816213308119774,611873,POINT (-148.69052500075793 70.06789444629614)
2022-03-04 02:48:04.209618688,12258332.842548057,3,14,1097,0.0,0,0.01085348832793053,3.0,30,165,34.60625405831458,0.0026704220205805134,0.13845693449409088,611990,POINT (-148.61122690715763 70.04337847937508)
2022-03-04 02:48:04.210087424,12255881.242120018,4,14,1097,0.0,0,0.017173015219195776,3.0,40,46,30.359601538813838,-0.002285866405177057,0.11262047432459088,611868,POINT (-148.6056074581458 70.06528471199458)
2022-03-04 02:48:04.210527488,12258452.921311807,5,14,1097,0.0,0,0.008497079108453712,3.0,50,205,35.97765290003366,-0.006338026275751155,0.12164183787462518,611996,POINT (-148.6961365661729 70.04589993634941)
2022-03-04 02:48:04.210765824,12256001.320780512,6,14,1097,0.0,0,0.020931183869596175,3.0,60,35,33.02810682549499,0.01111576211778398,0.12290632139405368,611874,POINT (-148.69055746494504 70.06780538453933)
2022-03-04 02:48:04.211026432,12258342.855674997,3,14,1097,0.0,0,0.010471996214700812,3.0,30,168,34.662215317664746,0.010126078510424352,0.13570681325053052,611991,POINT (-148.61125858436222 70.04328937987825)
2022-03-04 02:48:04.211503360,12255891.242120018,4,14,1097,0.0,0,0.024379918581001855,3.0,40,47,30.328604455431194,0.0020028238322824096,0.16334943394957233,611868,POINT (-148.60564011154815 70.065195771679)
2022-03-04 02:48:04.211944704,12258462.934439592,5,14,1097,0.0,0,0.010224567584363478,3.0,50,188,35.9597351545425,0.0011000081042242273,0.13995335536567746,611997,POINT (-148.69616870650745 70.04581086227184)
2022-03-04 02:48:04.212172544,12256011.320780512,6,14,1097,0.0,0,0.025949557311972,3.0,60,40,33.143870891384076,0.012806991062586913,0.16171298470729784,611874,POINT (-148.69058994301167 70.06771644291065)
2022-03-04 02:48:04.212434944,12258352.855674997,3,14,1097,0.0,0,0.011273110255538616,3.0,30,155,34.722152128371036,0.001924572530700603,0.14014116461471388,611991,POINT (-148.6112903131573 70.04320040115836)
2022-03-04 02:48:04.212920576,12255901.255229749,4,14,1097,0.0,0,0.018748029804937456,3.0,40,60,30.362649400213755,0.007096343953171318,0.14517635981031102,611869,POINT (-148.60567285913933 70.0651067169658)
2022-03-04 02:48:04.213359360,12258472.934439592,5,14,1097,0.0,0,0.00976886740960166,3.0,50,190,35.98682071002765,0.004111360491808199,0.13462848529540236,611997,POINT (-148.69620078681967 70.04572190411311)
2022-03-04 02:48:04.213583616,12256021.333891088,6,14,1097,0.0,0,0.023765427013440484,3.0,60,47,33.14705328197051,-0.012110810366821812,0.16292451328346647,611875,POINT (-148.690622560751 70.06762738859418)
2022-03-04 02:48:04.213846272,12258362.868802076,3,14,1097,0.0,0,0.009613543900629136,3.0,30,160,34.74737137164391,0.005218788422583426,0.12137890759139024,611992,POINT (-148.61132219265036 70.04311131030124)
2022-03-04 02:48:04.214335232,12255911.255229749,4,14,1097,0.0,0,0.013619677950000346,3.0,40,51,30.403940443303473,0.0015549170884638825,0.09459749730871872,611869,POINT (-148.60570563270988 70.06501778179025)
2022-03-04 02:48:04.214776064,12258482.947567519,5,14,1097,0.0,0,0.00917312780379386,3.0,50,182,36.0069673002578,0.0011478118183645433,0.1228426859645143,611998,POINT (-148.69623291809083 70.04563282966748)
2022-03-04 02:48:04.214992896,12256031.333891088,6,14,1097,0.0,0,0.024070480903032578,3.0,60,45,33.07010881868835,-0.0069851388786976295,0.1608375010676638,611875,POINT (-148.69065522112427 70.06753845360892)
